record_id,calling_number,called_number,start_time,duration_seconds,call_type
CDR-000358,916543832315,917814266084,2025-01-05T23:05:36+05:30,75,voice
CDR-000359,916702951376,917147613772,2025-01-05T23:30:58+05:30,50,voice
CDR-000360,919415717273,918524624102,2025-01-06T04:32:05+05:30,267,voice
CDR-000361,916876538782,917679658289,2025-01-06T04:50:14+05:30,35,voice
CDR-000362,916406467692,918291688635,2025-01-06T07:04:20+05:30,51,voice
CDR-000363,916637885677,918437653138,2025-01-06T08:36:35+05:30,23,voice
CDR-000364,919847874879,917485979569,2025-01-06T08:50:14+05:30,44,voice
CDR-000365,916026997648,919888627938,2025-01-06T09:07:08+05:30,144,voice
CDR-000366,919636802154,918193665589,2025-01-06T09:30:14+05:30,97,voice
CDR-000367,917876457943,919600233059,2025-01-06T10:44:44+05:30,89,voice
CDR-000368,917844273643,919896703780,2025-01-06T11:16:38+05:30,454,voice
CDR-000369,916849321768,916375107792,2025-01-06T11:33:16+05:30,28,voice
CDR-000370,919688936655,919153442407,2025-01-06T11:54:21+05:30,181,voice
CDR-000371,918845716772,916097862916,2025-01-06T11:55:07+05:30,40,voice
CDR-000372,916325845808,916812873288,2025-01-06T12:03:18+05:30,94,voice
CDR-000373,919349831082,919326047954,2025-01-06T12:12:19+05:30,226,voice
CDR-000374,919647323963,917989228447,2025-01-06T12:19:26+05:30,53,voice
CDR-000375,917679658289,918829009322,2025-01-06T13:35:51+05:30,59,voice
CDR-000376,916627903127,916132239223,2025-01-06T14:09:55+05:30,139,voice
CDR-000377,916097862916,918608791433,2025-01-06T15:04:41+05:30,38,voice
CDR-000378,919688936655,919153442407,2025-01-06T15:14:48+05:30,9,voice
CDR-000379,917556372626,918517802039,2025-01-06T15:24:28+05:30,575,voice
CDR-000380,917876457943,919647323963,2025-01-06T15:40:40+05:30,34,voice
CDR-000381,918524624102,916685125460,2025-01-06T15:40:58+05:30,15,voice
CDR-000382,919347124126,916383487026,2025-01-06T16:01:50+05:30,20,voice
CDR-000383,916137652472,918981072749,2025-01-06T16:14:26+05:30,332,voice
CDR-000384,916543832315,916812873288,2025-01-06T16:54:28+05:30,28,voice
CDR-000385,916702951376,917844273643,2025-01-06T17:23:54+05:30,25,voice
CDR-000386,916424188799,918221668220,2025-01-06T17:36:43+05:30,16,voice
CDR-000387,919883152281,918525720621,2025-01-06T17:51:29+05:30,74,voice
CDR-000388,919636802154,918981072749,2025-01-06T17:52:02+05:30,47,voice
CDR-000389,918517802039,917485979569,2025-01-06T17:58:36+05:30,0,sms
CDR-000390,919072674448,918829009322,2025-01-06T18:37:47+05:30,404,voice
CDR-000391,917679658289,916017179896,2025-01-06T18:44:53+05:30,33,voice
CDR-000392,916217338638,918517802039,2025-01-06T18:47:16+05:30,0,sms
CDR-000393,916926118120,918845716772,2025-01-06T19:25:35+05:30,88,voice
CDR-000394,918337754340,918543852803,2025-01-06T19:44:22+05:30,38,voice
CDR-000395,918829009322,917679658289,2025-01-06T19:49:15+05:30,82,voice
CDR-000396,918437653138,919994738491,2025-01-06T19:50:58+05:30,9,voice
CDR-000397,917989228447,919647323963,2025-01-06T19:57:49+05:30,158,voice
CDR-000398,918973120296,916097862916,2025-01-06T20:07:02+05:30,21,voice
CDR-000399,917970653224,916637885677,2025-01-06T20:10:34+05:30,43,voice
CDR-000400,917844273643,917876457943,2025-01-06T20:15:21+05:30,142,voice
CDR-000401,918437653138,916637885677,2025-01-06T20:16:13+05:30,22,voice
CDR-000402,916543832315,916325845808,2025-01-06T20:16:58+05:30,9,voice
CDR-000403,916812873288,917545969696,2025-01-06T21:27:39+05:30,0,sms
CDR-000404,916424188799,919797302867,2025-01-06T21:36:58+05:30,65,voice
CDR-000405,916518301062,916424188799,2025-01-06T22:29:34+05:30,0,sms
CDR-000406,916641395672,917989228447,2025-01-06T22:36:56+05:30,40,voice
CDR-000407,917500083076,917679658289,2025-01-06T23:09:43+05:30,109,voice
CDR-000408,917329653581,919797302867,2025-01-06T23:17:02+05:30,172,voice
CDR-000409,918608791433,916017179896,2025-01-06T23:20:43+05:30,78,voice
CDR-000410,918275012886,916729640279,2025-01-06T23:29:14+05:30,7,voice
CDR-000411,916309630372,919571619646,2025-01-06T23:39:38+05:30,59,voice
CDR-000412,917989228447,916555122302,2025-01-06T23:46:59+05:30,55,voice
CDR-000413,918600238302,918437653138,2025-01-07T03:25:44+05:30,235,voice
CDR-000414,918684843529,918021958255,2025-01-07T06:11:18+05:30,22,voice
CDR-000415,917545969696,919847874879,2025-01-07T07:07:29+05:30,105,voice
CDR-000416,918692842017,918543852803,2025-01-07T07:25:27+05:30,63,voice
CDR-000417,916729640279,918973120296,2025-01-07T08:23:53+05:30,42,voice
CDR-000418,916309630372,919896703780,2025-01-07T08:26:33+05:30,18,voice
CDR-000419,917844273643,919896703780,2025-01-07T08:36:24+05:30,0,sms
CDR-000420,916406467692,918221668220,2025-01-07T09:15:44+05:30,18,voice
CDR-000421,917147613772,917876457943,2025-01-07T09:24:16+05:30,49,voice
CDR-000422,918193665589,917346214717,2025-01-07T09:35:48+05:30,96,voice
CDR-000423,918608791433,918973120296,2025-01-07T09:37:06+05:30,222,voice
CDR-000424,917814266084,917970653224,2025-01-07T10:04:39+05:30,14,voice
CDR-000425,919994738491,918021958255,2025-01-07T10:17:38+05:30,42,voice
CDR-000426,916641395672,919647323963,2025-01-07T10:18:34+05:30,26,voice
CDR-000427,919349831082,919415717273,2025-01-07T10:23:31+05:30,9,voice
CDR-000428,918851286499,916543832315,2025-01-07T10:31:41+05:30,68,voice
CDR-000429,918845716772,916097862916,2025-01-07T10:40:54+05:30,144,voice
CDR-000430,916812873288,916665802686,2025-01-07T11:22:16+05:30,0,sms
CDR-000431,919069904489,917329653581,2025-01-07T11:23:56+05:30,14,voice
CDR-000432,916383487026,919347124126,2025-01-07T11:32:17+05:30,149,voice
CDR-000433,918845716772,918973120296,2025-01-07T12:02:05+05:30,168,voice
CDR-000434,918845716772,916926118120,2025-01-07T12:06:06+05:30,40,voice
CDR-000435,916935101816,919797302867,2025-01-07T12:17:21+05:30,293,voice
CDR-000436,919647323963,916912523398,2025-01-07T12:18:34+05:30,0,sms
CDR-000437,919384822654,916849321768,2025-01-07T12:42:44+05:30,28,voice
CDR-000438,916367453616,916424188799,2025-01-07T12:43:17+05:30,40,voice
CDR-000439,916383487026,918337754340,2025-01-07T12:50:13+05:30,15,voice
CDR-000440,918973120296,918608791433,2025-01-07T12:50:57+05:30,37,voice
CDR-000441,917989228447,917730176490,2025-01-07T13:24:30+05:30,0,sms
CDR-000442,916097862916,916026997648,2025-01-07T13:34:25+05:30,80,voice
CDR-000443,917814266084,916812873288,2025-01-07T13:38:49+05:30,82,voice
CDR-000444,917364382775,916424188799,2025-01-07T13:45:14+05:30,70,voice
CDR-000445,917147613772,917844273643,2025-01-07T13:55:31+05:30,40,voice
CDR-000446,918981072749,916137652472,2025-01-07T14:07:56+05:30,47,voice
CDR-000447,918517802039,916217338638,2025-01-07T14:18:32+05:30,41,voice
CDR-000448,917545427621,919072674448,2025-01-07T14:19:05+05:30,20,voice
CDR-000449,917311481954,917556372626,2025-01-07T14:31:10+05:30,50,voice
CDR-000450,917053069975,917364382775,2025-01-07T14:43:59+05:30,0,sms
CDR-000451,917989228447,919153442407,2025-01-07T14:50:53+05:30,20,voice
CDR-000452,918851286499,919847874879,2025-01-07T15:09:08+05:30,36,voice
CDR-000453,917814266084,916325845808,2025-01-07T15:30:15+05:30,0,sms
CDR-000454,916275552433,919896703780,2025-01-07T15:43:13+05:30,92,voice
CDR-000455,919347124126,918692842017,2025-01-07T15:46:26+05:30,99,voice
CDR-000456,919847874879,917545969696,2025-01-07T16:04:01+05:30,23,voice
CDR-000457,919415717273,918829009322,2025-01-07T16:25:34+05:30,0,sms
CDR-000458,916309630372,919571619646,2025-01-07T16:39:55+05:30,51,voice
CDR-000459,917891221720,916948528511,2025-01-07T17:05:52+05:30,234,voice
CDR-000460,919153442407,919688936655,2025-01-07T17:14:33+05:30,15,voice
CDR-000461,919600233059,916849321768,2025-01-07T17:16:14+05:30,184,voice
CDR-000462,917814266084,916325845808,2025-01-07T17:52:50+05:30,15,voice
CDR-000463,916931872820,917891221720,2025-01-07T18:17:19+05:30,67,voice
CDR-000464,917814266084,916217338638,2025-01-07T18:26:32+05:30,10,voice
CDR-000465,918608791433,918973120296,2025-01-07T18:26:35+05:30,47,voice
CDR-000466,918238710435,917679658289,2025-01-07T18:43:59+05:30,36,voice
CDR-000467,918845716772,916876538782,2025-01-07T19:15:06+05:30,25,voice
CDR-000468,916424188799,916852224261,2025-01-07T19:32:19+05:30,83,voice
CDR-000469,916691567852,916275552433,2025-01-07T19:36:10+05:30,20,voice
CDR-000470,918437653138,917485979569,2025-01-07T19:46:37+05:30,116,voice
CDR-000471,916017179896,916097862916,2025-01-07T20:02:40+05:30,150,voice
CDR-000472,916997171985,916309630372,2025-01-07T20:18:07+05:30,0,sms
CDR-000473,919415717273,916694321946,2025-01-07T20:19:30+05:30,212,voice
CDR-000474,918973120296,916926118120,2025-01-07T20:24:49+05:30,0,sms
CDR-000475,917556372626,918517802039,2025-01-07T20:32:25+05:30,62,voice
CDR-000476,918973120296,918525720621,2025-01-07T20:35:40+05:30,32,voice
CDR-000477,916435668733,916543832315,2025-01-07T20:44:12+05:30,24,voice
CDR-000478,916685125460,919326047954,2025-01-07T20:46:24+05:30,61,voice
CDR-000479,916729640279,918829009322,2025-01-07T21:01:55+05:30,37,voice
CDR-000480,916097862916,916017179896,2025-01-07T21:07:34+05:30,28,voice
CDR-000481,918224632063,916187060216,2025-01-07T21:17:14+05:30,406,voice
CDR-000482,919072674448,919883152281,2025-01-07T21:23:06+05:30,40,voice
CDR-000483,916935101816,916406467692,2025-01-07T21:25:59+05:30,95,voice
CDR-000484,916812873288,917814266084,2025-01-07T21:37:35+05:30,35,voice
CDR-000485,916187060216,919072674448,2025-01-07T21:45:58+05:30,506,voice
CDR-000486,918692842017,916054679303,2025-01-07T21:53:59+05:30,56,voice
CDR-000487,917329653581,919714026682,2025-01-07T22:00:39+05:30,129,voice
CDR-000488,919347124126,918692842017,2025-01-07T22:04:33+05:30,47,voice
CDR-000489,919883152281,917545427621,2025-01-07T22:11:13+05:30,56,voice
CDR-000490,916637885677,916665802686,2025-01-07T22:33:33+05:30,0,sms
CDR-000491,916935101816,919797302867,2025-01-07T22:47:20+05:30,41,voice
CDR-000492,916948528511,916406467692,2025-01-07T23:02:33+05:30,63,voice
CDR-000493,916518301062,916424188799,2025-01-07T23:38:13+05:30,12,voice
CDR-000494,916685125460,919326047954,2025-01-08T00:10:51+05:30,39,voice
CDR-000495,916926118120,916876538782,2025-01-08T00:57:06+05:30,35,voice
CDR-000496,918829009322,919415717273,2025-01-08T03:29:12+05:30,51,voice
CDR-000497,919772591901,917679658289,2025-01-08T04:53:41+05:30,61,voice
CDR-000498,917485979569,918437653138,2025-01-08T05:04:52+05:30,100,voice
CDR-000499,916637885677,918437653138,2025-01-08T05:08:53+05:30,164,voice
CDR-000500,916912523398,919647323963,2025-01-08T06:12:45+05:30,52,voice
CDR-000501,918973120296,916926118120,2025-01-08T06:49:16+05:30,60,voice
CDR-000502,916187060216,917545427621,2025-01-08T06:49:17+05:30,41,voice
CDR-000503,916926118120,916876538782,2025-01-08T07:18:39+05:30,131,voice
CDR-000504,919636802154,918193665589,2025-01-08T07:28:54+05:30,67,voice
CDR-000505,916641395672,919714026682,2025-01-08T07:33:17+05:30,165,voice
CDR-000506,918845716772,916926118120,2025-01-08T07:36:18+05:30,35,voice
CDR-000507,919714026682,918220256891,2025-01-08T07:56:47+05:30,0,sms
CDR-000508,916105792347,917807438462,2025-01-08T09:11:09+05:30,32,voice
CDR-000509,919349831082,919415717273,2025-01-08T09:19:14+05:30,47,voice
CDR-000510,917814266084,916543832315,2025-01-08T10:13:24+05:30,26,voice
CDR-000511,919896703780,916309630372,2025-01-08T10:19:09+05:30,86,voice
CDR-000512,916187060216,917523499956,2025-01-08T10:40:58+05:30,198,voice
CDR-000513,916017179896,916694321946,2025-01-08T10:54:35+05:30,21,voice
CDR-000514,918224632063,917807438462,2025-01-08T11:13:12+05:30,568,voice
CDR-000515,919714026682,916935101816,2025-01-08T11:49:00+05:30,42,voice
CDR-000516,918981072749,916137652472,2025-01-08T11:52:15+05:30,0,sms
CDR-000517,919636802154,918193665589,2025-01-08T11:53:25+05:30,0,sms
CDR-000518,916265227765,917364382775,2025-01-08T12:14:45+05:30,184,voice
CDR-000519,919069904489,917329653581,2025-01-08T12:25:08+05:30,34,voice
CDR-000520,916367453616,916518301062,2025-01-08T12:37:20+05:30,24,voice
CDR-000521,918221668220,919487985342,2025-01-08T12:44:32+05:30,21,voice
CDR-000522,916694321946,919415717273,2025-01-08T12:56:16+05:30,87,voice
CDR-000523,918437653138,916665802686,2025-01-08T13:15:21+05:30,0,sms
CDR-000524,919883152281,918525720621,2025-01-08T13:25:21+05:30,45,voice
CDR-000525,919647323963,916641395672,2025-01-08T13:28:46+05:30,21,voice
CDR-000526,918224632063,919415717273,2025-01-08T13:48:03+05:30,34,voice
CDR-000527,916637885677,918437653138,2025-01-08T14:17:35+05:30,69,voice
CDR-000528,916424188799,918221668220,2025-01-08T14:25:46+05:30,40,voice
CDR-000529,917485979569,918437653138,2025-01-08T14:28:27+05:30,157,voice
CDR-000530,916309630372,919384822654,2025-01-08T14:32:55+05:30,0,sms
CDR-000531,916665802686,916637885677,2025-01-08T14:34:30+05:30,43,voice
CDR-000532,917545969696,919847874879,2025-01-08T14:37:49+05:30,29,voice
CDR-000533,916729640279,918973120296,2025-01-08T14:41:54+05:30,23,voice
CDR-000534,917147613772,918184188031,2025-01-08T14:57:18+05:30,35,voice
CDR-000535,917679658289,918195064628,2025-01-08T15:10:24+05:30,0,sms
CDR-000536,919072674448,917545427621,2025-01-08T15:16:53+05:30,0,sms
CDR-000537,918829009322,919415717273,2025-01-08T15:53:58+05:30,96,voice
CDR-000538,918851286499,917545969696,2025-01-08T16:05:36+05:30,120,voice
CDR-000539,919714026682,917329653581,2025-01-08T16:24:16+05:30,57,voice
CDR-000540,919847874879,916543832315,2025-01-08T16:31:08+05:30,78,voice
CDR-000541,916543832315,916812873288,2025-01-08T16:54:26+05:30,154,voice
CDR-000542,917989228447,919571619646,2025-01-08T17:13:37+05:30,193,voice
CDR-000543,916876538782,917679658289,2025-01-08T17:49:48+05:30,53,voice
CDR-000544,916561718843,919688936655,2025-01-08T18:01:05+05:30,47,voice
CDR-000545,919072674448,919883152281,2025-01-08T18:48:48+05:30,458,voice
CDR-000546,917970653224,916309630372,2025-01-08T18:58:01+05:30,38,voice
CDR-000547,917147613772,917876457943,2025-01-08T19:29:11+05:30,42,voice
CDR-000548,916935101816,919797302867,2025-01-08T19:38:14+05:30,0,sms
CDR-000549,916935101816,916931872820,2025-01-08T20:07:08+05:30,35,voice
CDR-000550,916948528511,917891221720,2025-01-08T20:52:34+05:30,70,voice
CDR-000551,917814266084,917545969696,2025-01-08T21:00:06+05:30,0,sms
CDR-000552,919384822654,919600233059,2025-01-08T21:11:12+05:30,51,voice
CDR-000553,919847874879,916637885677,2025-01-08T22:16:31+05:30,135,voice
CDR-000554,916540081641,916702951376,2025-01-08T22:43:57+05:30,351,voice
CDR-000555,917814266084,916217338638,2025-01-08T22:49:31+05:30,16,voice
CDR-000556,916653793670,917311481954,2025-01-08T23:02:11+05:30,128,voice
CDR-000557,916685125460,919772591901,2025-01-08T23:12:01+05:30,0,sms
CDR-000558,917730176490,917989228447,2025-01-08T23:13:31+05:30,35,voice
CDR-000559,916217338638,916665802686,2025-01-09T04:33:42+05:30,0,sms
CDR-000560,918608791433,916026997648,2025-01-09T06:01:09+05:30,354,voice
CDR-000561,916275552433,919647323963,2025-01-09T07:34:09+05:30,14,voice
CDR-000562,918275012886,916729640279,2025-01-09T07:41:12+05:30,5,voice
CDR-000563,917970653224,916637885677,2025-01-09T07:45:57+05:30,33,voice
CDR-000564,916641395672,917989228447,2025-01-09T08:02:22+05:30,9,voice
CDR-000565,917329653581,918981072749,2025-01-09T08:32:40+05:30,64,voice
CDR-000566,916948528511,916367453616,2025-01-09T08:37:29+05:30,0,sms
CDR-000567,919153442407,919688936655,2025-01-09T08:38:01+05:30,37,voice
CDR-000568,917190994262,917311481954,2025-01-09T08:49:16+05:30,140,voice
CDR-000569,919415717273,916656057567,2025-01-09T08:54:16+05:30,38,voice
CDR-000570,919347124126,918337754340,2025-01-09T08:55:02+05:30,35,voice
CDR-000571,916309630372,917807438462,2025-01-09T08:57:15+05:30,23,voice
CDR-000572,918236083655,918337754340,2025-01-09T09:00:34+05:30,84,voice
CDR-000573,918973120296,916017179896,2025-01-09T09:05:24+05:30,48,voice
CDR-000574,916641395672,919571619646,2025-01-09T09:31:53+05:30,43,voice
CDR-000575,916912523398,917989228447,2025-01-09T09:42:40+05:30,125,voice
CDR-000576,917190994262,917556372626,2025-01-09T09:44:49+05:30,0,sms
CDR-000577,918221668220,916948528511,2025-01-09T10:03:06+05:30,158,voice
CDR-000578,919069904489,918981072749,2025-01-09T10:04:17+05:30,103,voice
CDR-000579,917133063457,916054679303,2025-01-09T10:24:47+05:30,0,sms
CDR-000580,918220256891,917891221720,2025-01-09T10:31:06+05:30,99,voice
CDR-000581,916367453616,916424188799,2025-01-09T11:08:40+05:30,0,sms
CDR-000582,919571619646,916641395672,2025-01-09T11:58:43+05:30,25,voice
CDR-000583,919415717273,918524624102,2025-01-09T12:05:16+05:30,48,voice
CDR-000584,917876457943,916702951376,2025-01-09T12:11:14+05:30,242,voice
CDR-000585,919415717273,918224632063,2025-01-09T12:15:52+05:30,134,voice
CDR-000586,916702951376,916375107792,2025-01-09T12:16:32+05:30,0,sms
CDR-000587,916017179896,916097862916,2025-01-09T12:25:45+05:30,73,voice
CDR-000588,917545427621,919883152281,2025-01-09T12:30:30+05:30,52,voice
CDR-000589,917556372626,917190994262,2025-01-09T12:43:34+05:30,0,sms
CDR-000590,918771974035,916309630372,2025-01-09T12:50:10+05:30,498,voice
CDR-000591,917545969696,919847874879,2025-01-09T12:51:39+05:30,89,voice
CDR-000592,916005959219,917807438462,2025-01-09T13:17:00+05:30,207,voice
CDR-000593,917311481954,917447202903,2025-01-09T13:44:32+05:30,131,voice
CDR-000594,918771974035,916309630372,2025-01-09T14:04:38+05:30,63,voice
CDR-000595,919688936655,919153442407,2025-01-09T14:09:52+05:30,0,sms
CDR-000596,919647323963,917989228447,2025-01-09T14:34:08+05:30,57,voice
CDR-000597,919883152281,919072674448,2025-01-09T14:38:56+05:30,291,voice
CDR-000598,916026997648,918845716772,2025-01-09T15:10:16+05:30,99,voice
CDR-000599,918845716772,916026997648,2025-01-09T15:18:00+05:30,0,sms
CDR-000600,916518301062,916367453616,2025-01-09T15:19:59+05:30,120,voice
CDR-000601,916702951376,916375107792,2025-01-09T15:29:40+05:30,0,sms
CDR-000602,918220256891,917891221720,2025-01-09T16:18:44+05:30,45,voice
CDR-000603,916653793670,917311481954,2025-01-09T16:30:58+05:30,18,voice
CDR-000604,916406467692,918221668220,2025-01-09T17:06:33+05:30,0,sms
CDR-000605,916017179896,916694321946,2025-01-09T17:10:28+05:30,0,sms
CDR-000606,918238710435,917679658289,2025-01-09T17:14:11+05:30,61,voice
CDR-000607,916926118120,918275012886,2025-01-09T17:14:29+05:30,107,voice
CDR-000608,918437653138,918517802039,2025-01-09T17:42:05+05:30,56,voice
CDR-000609,918608791433,918524624102,2025-01-09T17:48:07+05:30,75,voice
CDR-000610,918412179982,919326047954,2025-01-09T18:13:57+05:30,8,voice
CDR-000611,919808452910,919994738491,2025-01-09T18:23:34+05:30,295,voice
CDR-000612,918771974035,916309630372,2025-01-09T18:24:17+05:30,0,sms
CDR-000613,919896703780,916309630372,2025-01-09T18:27:49+05:30,36,voice
CDR-000614,919714026682,917329653581,2025-01-09T18:43:54+05:30,37,voice
CDR-000615,919647323963,916641395672,2025-01-09T19:21:43+05:30,78,voice
CDR-000616,919069904489,917329653581,2025-01-09T19:25:34+05:30,106,voice
CDR-000617,917989228447,919153442407,2025-01-09T19:40:40+05:30,120,voice
CDR-000618,918973120296,918608791433,2025-01-09T19:45:22+05:30,0,sms
CDR-000619,917133063457,916054679303,2025-01-09T19:59:36+05:30,140,voice
CDR-000620,916555122302,917989228447,2025-01-09T20:26:48+05:30,295,voice
CDR-000621,919994738491,919808452910,2025-01-09T20:29:31+05:30,29,voice
CDR-000622,919415717273,918829009322,2025-01-09T20:31:04+05:30,0,sms
CDR-000623,916424188799,918221668220,2025-01-09T21:09:33+05:30,147,voice
CDR-000624,919896703780,916641395672,2025-01-09T21:34:34+05:30,31,voice
CDR-000625,916375107792,916702951376,2025-01-09T21:34:53+05:30,0,sms
CDR-000626,917814266084,916325845808,2025-01-09T21:54:00+05:30,23,voice
CDR-000627,917053069975,916265227765,2025-01-09T22:05:22+05:30,0,sms
